timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-04 23:24:00,6.723525492378718,8.97154141895934,0.42565510200924805,1.526575136011161,1.848878591936537,10.240169279550543,4.618820197614726,2.5306769489122285,1.6726135601339918,2.14296509955175,8.359745056627684,1.016195802838331,2.331029819824048,0.947284179535598,13.763494973997709,2.22070315906465,8.403457020600182,3.4904452544828084,8.82862789353527,11.680333542119122,14.285138534729974,7.3494076298703295,4.542341222608589,4.3687867148468795,8.62021076597136,13.343968625587612,1.2156198842765582,2.535945756469878,10.900365113104073,16.748906573094132,22.765463660494202,2.114687926617819,3.3127350343409425,0.743996990648284,0.230301742983925,11.339892345883234,3.9458611363164593,12.088016007172493,10.105778706771472,5.967847616012599,11.573913260690771,18.26206277894414,7.409704924548291,11.849939844707036,9.593585460953488,4.506970459666893,18.192503593296706,14.145312922443729,13.9650968768136,19.48605315313698,14.807112467610553,6.81058468756576,7.870202375503998,3.4560163422829584,9.33760951679442,7.098618759432435,7.157358903089728,4.463335717761087,1.851363332128412,10.506621041886323,13.652858271492745,1.8587008935096108,0.4102268199219635,0.6825055206969199,3.5464204051275123,8.807296286925022,1.2339428701625657,9.323556517910676,14.325100204491779,10.06860732476113,12.277465518263433,3.7647581758823674,7.176664179506278,4.941774244506932,2.291447231871709,2.2334751731755764,3.2778512026286046,3.8912239357046903,1.4804103882797408,3.8746043534533756,0.20986685892045157,3.8412669095426804,8.003858182154278
2022-08-05 00:24:00,1.2517772409611934,2.07238782092357,1.4274752234285946,0.27154099096618406,0.4178349527770852,2.2606173496896815,2.0660752064041117,1.0909756724716189,0.6148638168527405,0.9935312346803427,8.553905945128179,1.747075203599954,1.4524236050882633,-0.06012301707684831,8.47566031340481,1.9523809155452192,4.172688980609182,4.147388659864533,5.597453731403838,10.6532882666664,15.530062683230527,6.865637937545303,4.169042086936574,6.010476062574594,10.621309929118496,11.859093475866946,0.7832686231187744,3.9403651526702883,13.815253090348406,16.89004472009479,12.58801615862086,1.6029560136195842,3.2518772118114696,1.485220468263349,0.43495841528590806,11.395181688925337,5.88838021301872,12.458846207485154,11.56011873527269,7.0122249617893075,14.179855660174798,17.489340888498496,7.8210784224329295,12.808352525357583,11.040154330867635,3.104318360047957,18.17697516222559,14.567657826952763,13.915306816260543,19.122071485254367,15.753646325044018,6.605739486111462,6.148953518526663,3.8453854298424046,8.943716307131082,7.19494574001889,7.3752225046289,6.8196658014379326,2.4155575310439152,10.907534625821022,14.290050381288806,3.3770358409894845,0.16446825358387945,1.4808456890841268,3.5794262091674884,10.385531736042653,1.2438472006767256,10.159898730991147,14.630549385567974,10.016841648638664,12.554996074012665,3.788533407299099,8.347882196368785,5.343705199984195,2.7709417536505203,2.844170626042759,3.5742889235973863,9.146849943910823,2.319736909754835,3.0794979676649485,0.5683701407844305,5.269650274173858,7.923413072260079
2022-08-08 04:58:00,0.9532718174838964,0.4252176455490291,0.27802570464250664,0.9530565441607998,0.0930656317053071,0.6363635871435428,0.5834422915901111,0.6764990847378539,1.1708018105626605,0.4923461757054921,1.5364697234124083,1.2307232137624853,0.4522248447875669,0.48962115657680455,4.258339242721546,2.1564911121847556,0.8419461807213099,17.903446597117984,2.053045294817296,1.5681134634118958,17.665707337209838,13.715218133649508,17.37959267006004,6.8388848539011144,16.110010485101757,7.914101643228102,0.7251722256783827,14.344152627222751,14.12834640294812,16.809535979915005,11.626291969303997,3.7175769145670405,10.815689261732885,4.25392205473503,3.106075314719086,0.276975358818196,7.247898493173493,6.134836786776933,14.202972493149607,6.52372923142308,3.3008840207312526,6.780827916410755,14.594028296605082,5.758553292162533,2.448863691758189,0.7139306301365999,16.849179197985734,4.220490156356117,17.714499102382664,3.837175812384051,14.701149207433518,0.8036826249945177,15.409022889475997,4.088252589283132,5.812557576701072,0.2228929793845304,14.778635273049437,15.906385186758236,1.86481407978193,18.348710734083795,11.099134512237764,4.089087868269536,4.663864448945393,5.5246475257490335,5.9202972873293,2.6705170084275185,2.3691685233101265,15.854787621602961,19.82009814127888,10.763805429170333,15.363653005595191,1.1672186443709243,8.845115321779456,10.027368074436156,12.841264060022151,5.042547593354292,7.201068718901057,18.6586876554437,5.817803152678732,5.324401600884556,2.4161747633394133,8.144636544271386,0.43658125269781384
2022-08-08 05:58:00,1.6257045699701862,0.9478462591652489,-0.12294400818913098,2.2662825845087373,0.5202092023396608,0.9715112661348638,1.1285683519643543,0.16482304834585076,1.5977323799551424,0.42198679472816103,1.5486906747752271,1.5701055468729745,0.5010510279079047,0.36365805116843736,4.52373023520046,2.4143735576951633,0.34816881174190356,15.103244850318301,1.9270790745635384,1.5367166613781833,16.413356434693092,12.196113664849323,16.722596449069762,6.594074379576957,15.236772648328285,8.56126909210711,1.1301539103752005,13.0705808871148,13.159628654587092,13.425313073027409,11.780670825063611,3.962855126634095,10.509942564188677,4.655524076299757,2.905276886573772,0.31632570821070644,6.621700134282602,6.314193096761647,14.363837155876027,6.149096287833219,4.726586428262969,6.715128345664783,14.508692912589389,4.942523513916393,3.19128469622587,0.46136701293375093,15.851806330638958,3.8068006842976674,18.140111137097456,5.166018471548506,15.056034946149786,0.6265832477434929,15.153485579949281,4.001690689022529,5.40365949914249,0.3671125517490604,14.288500629817255,15.73973611724809,1.30942932714346,18.866689748373375,11.384563975596238,4.094047645107999,4.535756020753738,5.275452178873718,6.207910198527387,2.6265619342803914,2.3834696416924848,14.964557319494176,19.17911668232988,10.591257458377608,15.650523893490641,1.4630082025343243,8.860688727001095,10.416363124209202,12.71378192657113,5.200740276677346,7.614801387372338,18.801983363532077,5.967104462712641,5.010570767330791,2.3436621208885526,7.2084923045058185,0.8004707617676959
2022-08-11 21:13:00,5.837489314395424,5.070760736549162,3.9526312659281597,13.660159742305737,14.281566686129539,5.9051453221115455,2.940370599719987,3.6367951088254333,1.3052096890032974,2.205235697560618,2.15505712147919,1.8832911193633692,5.846507561706623,2.6112914520472663,5.973972140145837,2.214516244614239,6.250339749439228,10.39676928378894,3.920202661952123,9.715461206830128,3.9236591711806623,12.271911509751599,3.011589897591656,1.9295924834400133,6.0105054268747224,9.670919562488512,1.7991601682040548,1.5551165977445356,2.748239724584327,14.807021719462643,11.629352019822045,3.9376040344826317,4.670562845182998,0.6962927468745339,3.551884693778667,1.3382045284572694,5.150223374388636,10.771780391343412,8.212602208222728,4.5707492238183365,8.629343061129028,7.468393477882799,15.494040141835663,6.068506142140232,6.745453592394731,7.773790671311319,17.450440869362122,7.931058167677545,6.767062940345346,8.311525370836415,13.06770506577991,1.4806564534251625,5.366442497690693,2.885597399443139,2.3086102305243714,7.066500502095849,6.993586365305354,4.912970771711438,3.1048061126393227,4.341914963230057,10.220894819598426,2.079539633696266,0.9113605930079471,2.9377556576615147,10.161473482245302,6.762068471476579,0.9791088503651235,7.492112572224411,10.797160941349587,6.052615280242012,8.180644132398532,0.8184016003761982,4.003294894113888,13.888659616219973,12.037194626272475,1.0150109432071501,3.064632895991693,7.14405931337603,6.709886813041567,1.1048022773462571,7.305158829558254,2.5360735728027923,4.561643327223048
2022-08-11 22:13:00,8.530257378270026,5.485928951265531,6.051669813449717,11.704935441281206,8.27042128654824,6.378741281311412,2.760937679048749,4.2222676860192925,1.8024228826494801,3.1621229505818196,2.8905234639938113,2.7828580379579986,5.080229965115597,2.508775795384505,6.133674747859864,2.382546346936971,5.587399276633572,9.63181351092897,5.902468690418973,9.510019579305503,6.544838924049207,11.743998627311031,3.7291085039865877,2.876067414310917,4.831702217228122,10.25693324615191,2.3804724347620274,2.1485264810955953,3.822460265686868,14.176989648608712,11.831881221632607,4.011173860997149,5.103884097077285,0.9554064378771477,2.5586495605259234,1.406204973595527,5.365789524910136,10.574908201675004,8.008746004484237,4.363631997796322,7.497734200521639,7.54669071758436,14.765303446495288,6.6480911767529625,6.570143678837142,6.868112758079381,17.926685153389826,6.6834186666281585,7.949264375161955,9.069191766650643,13.494166356684977,1.4605390067985202,4.5025540922190945,3.6043556970673434,2.203200843931469,6.561598790676855,6.533347684303712,5.64649338368333,2.8150756862244517,6.636631267732475,9.593858102589047,2.5807220146351035,1.609630458122436,3.518285894835712,9.360562773950821,6.845611724724792,1.1228115297067405,7.695334150351888,11.404195636449952,6.40347315674872,8.375912305956474,0.8392114307810981,4.428830832969732,14.874796566851415,12.102191179391696,0.8911614335331489,3.670845639474095,8.145530894245827,6.944799378046323,1.2606233544086294,6.499695706115469,2.522439901176782,5.068958513377411
2022-08-16 07:10:00,2.9982780694835256,3.531282546417639,7.446560188884355,5.117446269104095,1.2932595426031834,0.519301676508465,4.2078331680280305,5.35941714014436,1.9979071697978141,2.1249844989690274,2.7026782534582567,0.38495992073803076,6.815953530407434,4.396134617273756,5.185495517393886,8.265855642839208,0.9519146697500006,10.865718470292075,0.9059712092355308,1.0694700189769517,7.052202909905901,5.161744717712896,3.3371411208276793,9.17475209049787,11.24204791705962,2.7067636314796535,9.184482253632865,5.547397249182803,8.148263554285114,12.802253480213164,14.993132638727044,5.871979905066317,1.8547426248359606,10.781317095570595,1.4039923341941145,4.184272174763159,7.030112133568528,10.19353553924363,4.980231041680311,6.806272777527571,11.04664339424836,7.272694434248769,16.370028704339756,1.703268588938529,6.509949367206042,4.1277779033817845,-0.1817439233961225,6.5714558388459725,8.63141598881108,9.323753532957658,2.398861014057317,0.8034948800303071,5.539533369087601,9.319108436522647,5.608820421952298,12.933240661501252,2.6944196400011133,7.691703585817938,5.052262919092687,15.279811924870966,4.710544035529811,9.060848373113581,7.930520316569426,4.215973667056395,5.548375838419015,16.01075349307881,2.3820344588334468,2.6255454105576446,13.273697626056771,7.771343841451787,7.774957860220764,6.1890380706839325,8.205012774121277,12.999406310929812,7.727840168374002,8.69384259529749,11.978501432609091,16.690465372525704,0.3130691114459895,13.300698258506412,4.552115494767574,4.893291737956153,6.282617184970924
2022-08-16 08:10:00,4.2717688422334605,4.495466492695401,6.457461365550822,9.878025819942199,1.484912969222368,0.9418252154418881,5.841146503629498,7.955798406232167,2.4892955700193093,2.3512830407002268,3.0203685403490637,0.4511687927872475,7.456423436329536,7.898827810064754,4.682482485352586,9.463220882372529,0.9474269371919418,8.793389142988069,1.240878294232568,0.9396051526149619,5.666142754264283,4.899542136218639,2.6694828828903923,8.574239184110331,10.375115605020746,2.1436451438799926,9.2145518865075,5.194675929916219,7.2575780359604085,10.140995302463473,13.436864804863001,5.8031261413532915,1.5234808694842297,10.268639435553006,2.8826099169808375,5.319339128461732,5.2101402569535,9.641182759796173,4.614959534209485,5.898102193527123,7.684175223665912,6.533265136382528,16.52242640638597,2.0019917095613273,4.034077598572218,3.8282508426925017,0.5473860219367166,5.619976055511931,5.95366623728752,9.766987730899762,1.7684857842978323,1.2956666846556384,5.103425101647182,9.108942904066692,4.749857785790561,11.088526003535137,2.6940213597985854,4.471462577824936,5.252084582547656,13.5918511086516,4.81263433850441,8.295078408969822,6.93327924370332,5.633217798587112,5.3598623190223735,14.106479048716205,2.238477235453359,2.650855641284449,13.495494908633177,7.859597319024326,7.163298218323228,6.04728323301104,7.980262104652836,12.065063591464352,5.388692791952383,9.116653357551572,10.83172941266639,16.52968839706873,0.20149079616053436,13.864151104439902,7.876578433484822,5.665624361737935,6.3251771089807685
2022-08-18 17:30:00,2.4793870867811005,2.4927979598876036,3.391273203272256,5.381313377569793,6.982235651328092,6.642917692779406,9.068208548678145,2.5062581672159445,18.0175630478642,4.536344388089834,6.102612441918671,1.8684501636590896,2.916380000267855,1.251382969949881,10.942676823914459,3.369598807706955,5.4412546343382635,3.1258995382936208,3.4899200157080457,5.912286181289962,13.14521741908628,9.959441136823338,5.499282867633106,1.5725743857133896,7.737532050840112,10.613423988092931,1.7395685013729114,7.538968276912102,1.5571242485404864,11.370846394594013,5.296988098936773,3.8837410754644406,2.246452961175728,2.2043363438300814,3.500518697938362,7.0459929493952655,2.511108425711328,3.0918036166593983,8.552139802894017,1.582598660461852,9.434013310055356,3.177856526846104,6.672200466066657,10.059888478000776,7.03490224370406,6.234904726611565,9.548093809787648,11.24686681719079,16.156763643915145,16.534749849150888,2.355326783105107,1.7083616957809158,4.080367637699859,3.447196930952174,2.6862636376960114,4.315543154403431,7.566634624973983,10.819223580354654,0.830850515138568,6.8515855088766004,4.268684516384353,4.3245665468931,4.338271766965736,10.18713941337312,4.227623963663315,4.216390677013588,9.35665369861028,8.191192922324163,12.694282076332248,8.198654563209692,13.371991234351233,5.034156355193619,9.717504805307913,9.050936564582692,8.205747247908567,6.57923342486497,1.734855018440315,9.872608058061108,6.953153582090773,1.514858501260466,1.3915355790688226,3.3421465841631597,3.632523504253377
2022-08-18 18:27:00,3.8560869469818297,2.4236568318838927,4.936541914866695,8.604056780611831,7.69742174292793,6.767564527364016,5.230074119728048,0.7815714123809308,17.805001749225735,4.264104468459782,5.962535437681921,2.547638983977125,3.216444029417121,1.591869745881588,9.055655914820758,4.241447775374203,4.708354609478604,3.5550222455032685,5.0365234060272,6.320816834209184,13.017146143004432,8.651816229101051,5.079424635093712,1.7145329798554492,7.811509946407933,9.477420767091848,1.4868827323468827,7.319006865835462,2.192768282089315,11.047485154840635,6.4995917671345,3.7214770236543755,3.1542207502549786,2.667423765268018,3.296927564552546,6.340671146755691,2.8323469898811124,5.088027110004977,8.303602771713546,2.938031718636468,9.168712905900437,5.274919912683149,7.41184236024457,9.305476564059893,5.6036677871287575,6.1113075343321315,11.421405201968792,11.079490161307653,15.182133515069209,16.177859813167043,2.9133418964239945,2.821692204619647,3.9001828420398743,3.5374810237273397,2.269558519888415,4.042727022967273,7.934723483219404,10.749160534565812,1.6550582972865555,6.3837799814993845,4.314636770923539,5.071075526398618,3.7920113473567016,6.094906447914013,5.114130903285707,5.351157891885598,7.432921586908063,8.522718579630222,12.38461204345215,8.26759595687989,13.594114632450632,5.037692304840277,9.475933071321537,9.251214028557232,8.278205669674035,4.754326115870044,2.3877048989692837,10.00306026787221,7.166010964725591,1.1419467023720078,1.5978229413787794,3.090319339563534,3.5921409535980886
